date,city,state,observed_temp,forecast_temp,meaning
2022-01-29,SYRACUSE,NY,-9,2,Mostly Cloudy
2022-01-29,SYRACUSE,NY,-9,0,Snow Flurries
2022-01-30,ALBANY,NY,21,21,Partly Cloudy
2022-01-30,ALBANY,NY,21,20,Sunny
2022-01-30,ALBANY,NY,21,20,Sunny
2022-01-30,ALBANY,NY,21,19,Sunny
2022-01-30,ALBANY,NY,-1,9,Sunny
2022-01-30,ALBANY,NY,-1,7,Partly Cloudy
2022-01-30,ALBANY,NY,-1,6,Sunny
2022-01-30,ALBANY,NY,-1,1,Sunny
2022-01-30,BUFFALO,NY,23,22,Snow Showers
2022-01-30,BUFFALO,NY,23,24,Snow Showers
2022-01-30,BUFFALO,NY,23,22,Snow Showers
2022-01-30,BUFFALO,NY,23,21,Snow Showers
2022-01-30,BUFFALO,NY,12,13,Snow Showers
2022-01-30,BUFFALO,NY,12,14,Partly Cloudy
2022-01-30,BUFFALO,NY,12,9,Snow Showers
2022-01-30,BUFFALO,NY,12,6,Partly Cloudy
2022-01-30,COLORADO_SPGS,CO,57,54,Sunny
2022-01-30,COLORADO_SPGS,CO,57,56,Sunny
2022-01-30,COLORADO_SPGS,CO,57,58,Sunny
2022-01-30,COLORADO_SPGS,CO,57,55,Sunny
2022-01-30,COLORADO_SPGS,CO,22,23,Sunny
2022-01-30,COLORADO_SPGS,CO,22,24,Partly Cloudy
2022-01-30,COLORADO_SPGS,CO,22,27,Sunny
2022-01-30,COLORADO_SPGS,CO,22,25,Partly Cloudy
2022-01-30,MEDFORD,OR,53,56,Mostly Cloudy
2022-01-30,MEDFORD,OR,53,56,Mostly Cloudy
2022-01-30,MEDFORD,OR,53,56,Mostly Cloudy
2022-01-30,MEDFORD,OR,53,56,Mostly Cloudy
2022-01-30,MEDFORD,OR,38,36,Mostly Cloudy
2022-01-30,MEDFORD,OR,38,37,Mostly Cloudy
2022-01-30,MEDFORD,OR,38,34,Mostly Cloudy
2022-01-30,MEDFORD,OR,38,34,Partly Cloudy
2022-01-30,NEW_YORK_CITY,NY,26,26,Sunny
2022-01-30,NEW_YORK_CITY,NY,26,26,Sunny
2022-01-30,NEW_YORK_CITY,NY,26,27,Sunny
2022-01-30,NEW_YORK_CITY,NY,26,27,Sunny
2022-01-30,NEW_YORK_CITY,NY,21,15,Sunny
2022-01-30,NEW_YORK_CITY,NY,21,14,Mostly Cloudy
2022-01-30,NEW_YORK_CITY,NY,21,14,Sunny
2022-01-30,NEW_YORK_CITY,NY,21,21,Partly Cloudy
2022-01-30,PENDLETON,OR,37,49,Mostly Cloudy
2022-01-30,PENDLETON,OR,37,45,Mostly Cloudy
2022-01-30,PENDLETON,OR,37,47,Mostly Cloudy
2022-01-30,PENDLETON,OR,37,40,Mostly Cloudy
2022-01-30,PENDLETON,OR,34,33,Mostly Cloudy
2022-01-30,PENDLETON,OR,34,34,Windy
2022-01-30,PENDLETON,OR,34,32,Mostly Cloudy
2022-01-30,PENDLETON,OR,34,31,Windy
2022-01-30,PORTLAND,OR,53,49,Rain
2022-01-30,PORTLAND,OR,53,49,Rain
2022-01-30,PORTLAND,OR,53,50,Rain
2022-01-30,PORTLAND,OR,53,51,Rain
2022-01-30,PORTLAND,OR,38,37,Rain
2022-01-30,PORTLAND,OR,38,34,Rain Showers
2022-01-30,PORTLAND,OR,38,36,Rain
2022-01-30,PORTLAND,OR,38,36,Rain Showers
2022-01-30,PUEBLO,CO,56,56,Sunny
2022-01-30,PUEBLO,CO,56,57,Sunny
2022-01-30,PUEBLO,CO,56,58,Sunny
2022-01-30,PUEBLO,CO,56,59,Sunny
2022-01-30,PUEBLO,CO,15,18,Sunny
2022-01-30,PUEBLO,CO,15,18,Partly Cloudy
2022-01-30,PUEBLO,CO,15,21,Sunny
2022-01-30,PUEBLO,CO,15,19,Partly Cloudy
2022-01-30,ROCHESTER,NY,23,22,Mostly Cloudy
2022-01-30,ROCHESTER,NY,23,23,Mostly Cloudy
2022-01-30,ROCHESTER,NY,23,23,Snow Flurries
2022-01-30,ROCHESTER,NY,23,21,Mostly Cloudy
2022-01-30,ROCHESTER,NY,9,11,Mostly Cloudy
2022-01-30,ROCHESTER,NY,9,12,Mostly Cloudy
2022-01-30,ROCHESTER,NY,9,8,Mostly Cloudy
2022-01-30,ROCHESTER,NY,9,4,Partly Cloudy
2022-01-30,DENVER,CO,53,51,Sunny
2022-01-30,DENVER,CO,53,55,Sunny
2022-01-30,DENVER,CO,53,58,Sunny
2022-01-30,DENVER,CO,53,56,Sunny
2022-01-30,DENVER,CO,24,22,Sunny
2022-01-30,DENVER,CO,24,24,Partly Cloudy
2022-01-30,DENVER,CO,24,25,Sunny
2022-01-30,DENVER,CO,24,23,Mostly Cloudy
2022-01-30,DETROIT,MI,25,27,Mostly Cloudy
2022-01-30,DETROIT,MI,25,27,Mostly Cloudy
2022-01-30,DETROIT,MI,25,26,Mostly Cloudy
2022-01-30,DETROIT,MI,25,26,Snow Showers
2022-01-30,DETROIT,MI,5,13,Mostly Cloudy
2022-01-30,DETROIT,MI,5,13,Partly Cloudy
2022-01-30,DETROIT,MI,5,13,Snow Showers
2022-01-30,DETROIT,MI,5,13,Partly Cloudy
2022-01-30,EUGENE,OR,53,51,Rain
2022-01-30,EUGENE,OR,53,51,Rain
2022-01-30,EUGENE,OR,53,51,Mostly Cloudy
2022-01-30,EUGENE,OR,53,52,Rain
2022-01-30,EUGENE,OR,36,37,Rain
2022-01-30,EUGENE,OR,36,37,Rain Showers
2022-01-30,EUGENE,OR,36,36,Rain
2022-01-30,EUGENE,OR,36,36,Rain Showers
2022-01-30,FLINT,MI,27,26,Snow Showers
2022-01-30,FLINT,MI,27,26,Snow Showers
2022-01-30,FLINT,MI,27,26,Snow Showers
2022-01-30,FLINT,MI,27,26,Snow Showers
2022-01-30,FLINT,MI,5,11,Snow Showers
2022-01-30,FLINT,MI,5,11,Partly Cloudy
2022-01-30,FLINT,MI,5,11,Snow Showers
2022-01-30,FLINT,MI,5,12,Partly Cloudy
2022-01-30,GRAND_JUNCTION,CO,41,41,Sunny
2022-01-30,GRAND_JUNCTION,CO,41,41,Sunny
2022-01-30,GRAND_JUNCTION,CO,41,41,Sunny
2022-01-30,GRAND_JUNCTION,CO,41,40,Sunny
2022-01-30,GRAND_JUNCTION,CO,18,17,Sunny
2022-01-30,GRAND_JUNCTION,CO,18,17,Partly Cloudy
2022-01-30,GRAND_JUNCTION,CO,18,17,Sunny
2022-01-30,GRAND_JUNCTION,CO,18,17,Sunny
2022-01-30,GRAND_RAPIDS,MI,26,28,Mostly Cloudy
2022-01-30,GRAND_RAPIDS,MI,26,28,Mostly Cloudy
2022-01-30,GRAND_RAPIDS,MI,26,27,Mostly Cloudy
2022-01-30,GRAND_RAPIDS,MI,26,28,Mostly Cloudy
2022-01-30,GRAND_RAPIDS,MI,22,15,Mostly Cloudy
2022-01-30,GRAND_RAPIDS,MI,22,15,Partly Cloudy
2022-01-30,GRAND_RAPIDS,MI,22,14,Mostly Cloudy
2022-01-30,GRAND_RAPIDS,MI,22,15,Partly Cloudy
2022-01-30,LANSING,MI,30,28,Mostly Cloudy
2022-01-30,LANSING,MI,30,29,Mostly Cloudy
2022-01-30,LANSING,MI,30,27,Mostly Cloudy
2022-01-30,LANSING,MI,30,27,Mostly Cloudy
2022-01-30,LANSING,MI,20,15,Mostly Cloudy
2022-01-30,LANSING,MI,20,15,Partly Cloudy
2022-01-30,LANSING,MI,20,14,Mostly Cloudy
2022-01-30,LANSING,MI,20,16,Partly Cloudy
2022-01-30,SALEM,OR,53,50,Rain
2022-01-30,SALEM,OR,53,50,Rain
2022-01-30,SALEM,OR,53,51,Rain
2022-01-30,SALEM,OR,53,52,Rain
2022-01-30,SALEM,OR,39,36,Rain
2022-01-30,SALEM,OR,39,34,Rain Showers
2022-01-30,SALEM,OR,39,37,Rain
2022-01-30,SALEM,OR,39,37,Rain Showers
2022-01-30,ST_STE_MARIE,MI,27,21,Snow Showers
2022-01-30,ST_STE_MARIE,MI,27,20,Mostly Cloudy
2022-01-30,ST_STE_MARIE,MI,27,20,Mostly Cloudy
2022-01-30,ST_STE_MARIE,MI,27,19,Mostly Cloudy
2022-01-30,ST_STE_MARIE,MI,16,6,Mostly Cloudy
2022-01-30,ST_STE_MARIE,MI,16,7,Mostly Cloudy
2022-01-30,ST_STE_MARIE,MI,16,8,Mostly Cloudy
2022-01-30,ST_STE_MARIE,MI,16,5,Mostly Cloudy
2022-01-30,SYRACUSE,NY,22,23,Snow Showers
2022-01-30,SYRACUSE,NY,22,22,Mostly Cloudy
2022-01-30,SYRACUSE,NY,22,20,Snow Flurries
2022-01-30,SYRACUSE,NY,22,20,Mostly Cloudy
2022-01-30,SYRACUSE,NY,6,12,Mostly Cloudy
2022-01-30,SYRACUSE,NY,6,10,Mostly Cloudy
2022-01-30,SYRACUSE,NY,6,7,Mostly Cloudy
2022-01-30,SYRACUSE,NY,6,3,Partly Cloudy
2022-01-31,ALBANY,NY,29,29,Partly Cloudy
2022-01-31,ALBANY,NY,29,27,Partly Cloudy
2022-01-31,ALBANY,NY,29,27,Sunny
2022-01-31,ALBANY,NY,29,26,Sunny
2022-01-31,ALBANY,NY,2,9,Partly Cloudy
2022-01-31,ALBANY,NY,2,5,Sunny
2022-01-31,ALBANY,NY,2,5,Sunny
2022-01-31,ALBANY,NY,2,3,Sunny
2022-01-31,BUFFALO,NY,35,30,Partly Cloudy
2022-01-31,BUFFALO,NY,35,30,Partly Cloudy
2022-01-31,BUFFALO,NY,35,28,Partly Cloudy
2022-01-31,BUFFALO,NY,35,28,Sunny
2022-01-31,BUFFALO,NY,20,20,Partly Cloudy
2022-01-31,BUFFALO,NY,20,16,Mostly Cloudy
2022-01-31,BUFFALO,NY,20,16,Sunny
2022-01-31,BUFFALO,NY,20,15,Mostly Cloudy
2022-01-31,COLORADO_SPGS,CO,63,58,Partly Cloudy
2022-01-31,COLORADO_SPGS,CO,63,57,Partly Cloudy
2022-01-31,COLORADO_SPGS,CO,63,61,Partly Cloudy
2022-01-31,COLORADO_SPGS,CO,63,58,Partly Cloudy
2022-01-31,COLORADO_SPGS,CO,25,19,Partly Cloudy
2022-01-31,COLORADO_SPGS,CO,25,19,Mostly Cloudy
2022-01-31,COLORADO_SPGS,CO,25,20,Partly Cloudy
2022-01-31,COLORADO_SPGS,CO,25,20,Snow
2022-01-31,MEDFORD,OR,49,51,Mostly Cloudy
2022-01-31,MEDFORD,OR,49,47,Mostly Cloudy
2022-01-31,MEDFORD,OR,49,49,Partly Cloudy
2022-01-31,MEDFORD,OR,49,46,Partly Cloudy
2022-01-31,MEDFORD,OR,24,25,Mostly Cloudy
2022-01-31,MEDFORD,OR,24,28,Partly Cloudy
2022-01-31,MEDFORD,OR,24,29,Partly Cloudy
2022-01-31,MEDFORD,OR,24,28,Fog
2022-01-31,NEW_YORK_CITY,NY,31,32,Mostly Cloudy
2022-01-31,NEW_YORK_CITY,NY,31,32,Mostly Cloudy
2022-01-31,NEW_YORK_CITY,NY,31,32,Partly Cloudy
2022-01-31,NEW_YORK_CITY,NY,31,30,Partly Cloudy
2022-01-31,NEW_YORK_CITY,NY,23,19,Mostly Cloudy
2022-01-31,NEW_YORK_CITY,NY,23,20,Partly Cloudy
2022-01-31,NEW_YORK_CITY,NY,23,19,Partly Cloudy
2022-01-31,NEW_YORK_CITY,NY,23,21,Sunny
2022-01-31,PENDLETON,OR,45,44,Windy
2022-01-31,PENDLETON,OR,45,46,Partly Cloudy
2022-01-31,PENDLETON,OR,45,43,Windy
2022-01-31,PENDLETON,OR,45,46,Windy
2022-01-31,PENDLETON,OR,31,28,Partly Cloudy
2022-01-31,PENDLETON,OR,31,28,Snow
2022-01-31,PENDLETON,OR,31,30,Windy
2022-01-31,PENDLETON,OR,31,28,Mostly Cloudy
2022-01-31,PORTLAND,OR,48,45,Rain Showers
2022-01-31,PORTLAND,OR,48,45,Rain Showers
2022-01-31,PORTLAND,OR,48,45,Rain Showers
2022-01-31,PORTLAND,OR,48,46,Rain Showers
2022-01-31,PORTLAND,OR,37,36,Rain Showers
2022-01-31,PORTLAND,OR,37,36,Rain and Snow
2022-01-31,PORTLAND,OR,37,36,Rain Showers
2022-01-31,PORTLAND,OR,37,36,Rain Showers
2022-01-31,PUEBLO,CO,66,62,Partly Cloudy
2022-01-31,PUEBLO,CO,66,62,Partly Cloudy
2022-01-31,PUEBLO,CO,66,63,Partly Cloudy
2022-01-31,PUEBLO,CO,66,62,Partly Cloudy
2022-01-31,PUEBLO,CO,23,21,Partly Cloudy
2022-01-31,PUEBLO,CO,23,21,Mostly Cloudy
2022-01-31,PUEBLO,CO,23,24,Partly Cloudy
2022-01-31,PUEBLO,CO,23,22,Mostly Cloudy
2022-01-31,ROCHESTER,NY,33,29,Mostly Cloudy
2022-01-31,ROCHESTER,NY,33,29,Mostly Cloudy
2022-01-31,ROCHESTER,NY,33,28,Partly Cloudy
2022-01-31,ROCHESTER,NY,33,28,Sunny
2022-01-31,ROCHESTER,NY,3,17,Mostly Cloudy
2022-01-31,ROCHESTER,NY,3,14,Mostly Cloudy
2022-01-31,ROCHESTER,NY,3,14,Sunny
2022-01-31,ROCHESTER,NY,3,12,Mostly Cloudy
2022-01-31,DENVER,CO,60,55,Partly Cloudy
2022-01-31,DENVER,CO,60,54,Partly Cloudy
2022-01-31,DENVER,CO,60,57,Mostly Cloudy
2022-01-31,DENVER,CO,60,55,Partly Cloudy
2022-01-31,DENVER,CO,22,20,Partly Cloudy
2022-01-31,DENVER,CO,22,19,Snow
2022-01-31,DENVER,CO,22,19,Partly Cloudy
2022-01-31,DENVER,CO,22,20,Snow
2022-01-31,DETROIT,MI,28,28,Partly Cloudy
2022-01-31,DETROIT,MI,28,28,Partly Cloudy
2022-01-31,DETROIT,MI,28,28,Partly Cloudy
2022-01-31,DETROIT,MI,28,28,Partly Cloudy
2022-01-31,DETROIT,MI,19,19,Partly Cloudy
2022-01-31,DETROIT,MI,19,19,Mostly Cloudy
2022-01-31,DETROIT,MI,19,19,Partly Cloudy
2022-01-31,DETROIT,MI,19,19,Rain
2022-01-31,EUGENE,OR,48,47,Rain Showers
2022-01-31,EUGENE,OR,48,47,Rain Showers
2022-01-31,EUGENE,OR,48,47,Rain Showers
2022-01-31,EUGENE,OR,48,47,Rain Showers
2022-01-31,EUGENE,OR,29,33,Rain Showers
2022-01-31,EUGENE,OR,29,33,Rain Showers
2022-01-31,EUGENE,OR,29,33,Rain Showers
2022-01-31,EUGENE,OR,29,33,Rain Showers
2022-01-31,FLINT,MI,31,29,Partly Cloudy
2022-01-31,FLINT,MI,31,29,Partly Cloudy
2022-01-31,FLINT,MI,31,29,Partly Cloudy
2022-01-31,FLINT,MI,31,29,Partly Cloudy
2022-01-31,FLINT,MI,20,19,Partly Cloudy
2022-01-31,FLINT,MI,20,19,Rain Showers
2022-01-31,FLINT,MI,20,19,Partly Cloudy
2022-01-31,FLINT,MI,20,20,Rain
2022-01-31,GRAND_JUNCTION,CO,42,41,Partly Cloudy
2022-01-31,GRAND_JUNCTION,CO,42,41,Partly Cloudy
2022-01-31,GRAND_JUNCTION,CO,42,41,Sunny
2022-01-31,GRAND_JUNCTION,CO,42,43,Partly Cloudy
2022-01-31,GRAND_JUNCTION,CO,20,19,Partly Cloudy
2022-01-31,GRAND_JUNCTION,CO,20,20,Mostly Cloudy
2022-01-31,GRAND_JUNCTION,CO,20,20,Partly Cloudy
2022-01-31,GRAND_JUNCTION,CO,20,21,Mostly Cloudy
2022-01-31,GRAND_RAPIDS,MI,30,31,Partly Cloudy
2022-01-31,GRAND_RAPIDS,MI,30,31,Partly Cloudy
2022-01-31,GRAND_RAPIDS,MI,30,30,Partly Cloudy
2022-01-31,GRAND_RAPIDS,MI,30,31,Sunny
2022-01-31,GRAND_RAPIDS,MI,24,25,Partly Cloudy
2022-01-31,GRAND_RAPIDS,MI,24,24,Rain Showers
2022-01-31,GRAND_RAPIDS,MI,24,23,Sunny
2022-01-31,GRAND_RAPIDS,MI,24,24,Rain Showers
2022-01-31,LANSING,MI,32,32,Partly Cloudy
2022-01-31,LANSING,MI,32,32,Partly Cloudy
2022-01-31,LANSING,MI,32,30,Partly Cloudy
2022-01-31,LANSING,MI,32,32,Sunny
2022-01-31,LANSING,MI,24,24,Partly Cloudy
2022-01-31,LANSING,MI,24,23,Rain Showers
2022-01-31,LANSING,MI,24,23,Sunny
2022-01-31,LANSING,MI,24,23,Rain Showers
2022-01-31,SALEM,OR,48,47,Rain Showers
2022-01-31,SALEM,OR,48,47,Rain Showers
2022-01-31,SALEM,OR,48,47,Rain Showers
2022-01-31,SALEM,OR,48,47,Rain Showers
2022-01-31,SALEM,OR,34,34,Rain Showers
2022-01-31,SALEM,OR,34,34,Rain Showers
2022-01-31,SALEM,OR,34,34,Rain Showers
2022-01-31,SALEM,OR,34,34,Rain Showers
2022-01-31,ST_STE_MARIE,MI,26,24,Mostly Cloudy
2022-01-31,ST_STE_MARIE,MI,26,23,Mostly Cloudy
2022-01-31,ST_STE_MARIE,MI,26,24,Mostly Cloudy
2022-01-31,ST_STE_MARIE,MI,26,23,Mostly Cloudy
2022-01-31,ST_STE_MARIE,MI,19,21,Mostly Cloudy
2022-01-31,ST_STE_MARIE,MI,19,21,Rain Showers
2022-01-31,ST_STE_MARIE,MI,19,22,Mostly Cloudy
2022-01-31,ST_STE_MARIE,MI,19,18,Rain Showers
2022-01-31,SYRACUSE,NY,35,30,Mostly Cloudy
2022-01-31,SYRACUSE,NY,35,29,Partly Cloudy
2022-01-31,SYRACUSE,NY,35,29,Partly Cloudy
2022-01-31,SYRACUSE,NY,35,29,Sunny
2022-01-31,SYRACUSE,NY,8,13,Partly Cloudy
2022-01-31,SYRACUSE,NY,8,12,Mostly Cloudy
2022-01-31,SYRACUSE,NY,8,12,Sunny
2022-01-31,SYRACUSE,NY,8,9,Partly Cloudy
2022-02-01,ALBANY,NY,36,31,Sunny
2022-02-01,ALBANY,NY,36,33,Partly Cloudy
2022-02-01,ALBANY,NY,36,33,Sunny
2022-02-01,ALBANY,NY,36,33,Sunny
2022-02-01,ALBANY,NY,28,22,Partly Cloudy
2022-02-01,ALBANY,NY,28,23,Mostly Cloudy
2022-02-01,ALBANY,NY,28,22,Sunny
2022-02-01,ALBANY,NY,28,26,Mostly Cloudy
2022-02-01,BUFFALO,NY,45,40,Mostly Cloudy
2022-02-01,BUFFALO,NY,45,40,Mostly Cloudy
2022-02-01,BUFFALO,NY,45,40,Mostly Cloudy
2022-02-01,BUFFALO,NY,45,40,Partly Cloudy
2022-02-01,BUFFALO,NY,35,37,Mostly Cloudy
2022-02-01,BUFFALO,NY,35,34,Rain
2022-02-01,BUFFALO,NY,35,33,Partly Cloudy
2022-02-01,BUFFALO,NY,35,32,Rain
2022-02-01,COLORADO_SPGS,CO,37,34,Mostly Cloudy
2022-02-01,COLORADO_SPGS,CO,37,32,Mostly Cloudy
2022-02-01,COLORADO_SPGS,CO,37,32,Snow
2022-02-01,COLORADO_SPGS,CO,37,32,Snow
2022-02-01,COLORADO_SPGS,CO,11,12,Mostly Cloudy
2022-02-01,COLORADO_SPGS,CO,11,12,Snow
2022-02-01,COLORADO_SPGS,CO,11,11,Snow
2022-02-01,COLORADO_SPGS,CO,11,9,Snow
2022-02-01,MEDFORD,OR,47,45,Partly Cloudy
2022-02-01,MEDFORD,OR,47,45,Fog
2022-02-01,MEDFORD,OR,47,45,Fog
2022-02-01,MEDFORD,OR,47,48,Fog
2022-02-01,MEDFORD,OR,31,27,Fog
2022-02-01,MEDFORD,OR,31,27,Fog
2022-02-01,MEDFORD,OR,31,28,Fog
2022-02-01,MEDFORD,OR,31,28,Fog
2022-02-01,NEW_YORK_CITY,NY,36,35,Partly Cloudy
2022-02-01,NEW_YORK_CITY,NY,36,35,Partly Cloudy
2022-02-01,NEW_YORK_CITY,NY,36,35,Sunny
2022-02-01,NEW_YORK_CITY,NY,36,33,Sunny
2022-02-01,NEW_YORK_CITY,NY,32,29,Partly Cloudy
2022-02-01,NEW_YORK_CITY,NY,32,30,Mostly Cloudy
2022-02-01,NEW_YORK_CITY,NY,32,28,Sunny
2022-02-01,NEW_YORK_CITY,NY,32,30,Mostly Cloudy
2022-02-01,PENDLETON,OR,44,38,Snow
2022-02-01,PENDLETON,OR,44,40,Mostly Cloudy
2022-02-01,PENDLETON,OR,44,39,Mostly Cloudy
2022-02-01,PENDLETON,OR,44,39,Mostly Cloudy
2022-02-01,PENDLETON,OR,27,22,Mostly Cloudy
2022-02-01,PENDLETON,OR,27,22,Mostly Cloudy
2022-02-01,PENDLETON,OR,27,23,Mostly Cloudy
2022-02-01,PENDLETON,OR,27,25,Mostly Cloudy
2022-02-01,PORTLAND,OR,47,45,Rain and Snow
2022-02-01,PORTLAND,OR,47,44,Rain and Snow
2022-02-01,PORTLAND,OR,47,44,Rain Showers
2022-02-01,PORTLAND,OR,47,44,Rain Showers
2022-02-01,PORTLAND,OR,41,31,Rain and Snow
2022-02-01,PORTLAND,OR,41,33,Mostly Cloudy
2022-02-01,PORTLAND,OR,41,35,Rain Showers
2022-02-01,PORTLAND,OR,41,36,Rain
2022-02-01,PUEBLO,CO,41,39,Mostly Cloudy
2022-02-01,PUEBLO,CO,41,37,Mostly Cloudy
2022-02-01,PUEBLO,CO,41,37,Mostly Cloudy
2022-02-01,PUEBLO,CO,41,38,Mostly Cloudy
2022-02-01,PUEBLO,CO,16,14,Mostly Cloudy
2022-02-01,PUEBLO,CO,16,15,Snow
2022-02-01,PUEBLO,CO,16,13,Mostly Cloudy
2022-02-01,PUEBLO,CO,16,12,Snow
2022-02-01,ROCHESTER,NY,39,38,Mostly Cloudy
2022-02-01,ROCHESTER,NY,39,38,Mostly Cloudy
2022-02-01,ROCHESTER,NY,39,38,Mostly Cloudy
2022-02-01,ROCHESTER,NY,39,38,Partly Cloudy
2022-02-01,ROCHESTER,NY,33,34,Mostly Cloudy
2022-02-01,ROCHESTER,NY,33,32,Rain
2022-02-01,ROCHESTER,NY,33,31,Partly Cloudy
2022-02-01,ROCHESTER,NY,33,30,Rain
2022-02-01,DENVER,CO,30,31,Snow
2022-02-01,DENVER,CO,30,30,Snow
2022-02-01,DENVER,CO,30,31,Snow
2022-02-01,DENVER,CO,30,30,Snow
2022-02-01,DENVER,CO,12,11,Snow
2022-02-01,DENVER,CO,12,11,Snow
2022-02-01,DENVER,CO,12,11,Snow
2022-02-01,DENVER,CO,12,10,Snow
2022-02-01,DETROIT,MI,46,41,Mostly Cloudy
2022-02-01,DETROIT,MI,46,41,Mostly Cloudy
2022-02-01,DETROIT,MI,46,42,Rain
2022-02-01,DETROIT,MI,46,42,Rain
2022-02-01,DETROIT,MI,37,31,Mostly Cloudy
2022-02-01,DETROIT,MI,37,31,Snow
2022-02-01,DETROIT,MI,37,31,Rain
2022-02-01,DETROIT,MI,37,33,Snow Showers
2022-02-01,EUGENE,OR,46,45,Rain Showers
2022-02-01,EUGENE,OR,46,45,Rain Showers
2022-02-01,EUGENE,OR,46,44,Rain Showers
2022-02-01,EUGENE,OR,46,46,Rain Showers
2022-02-01,EUGENE,OR,38,31,Rain Showers
2022-02-01,EUGENE,OR,38,33,Mostly Cloudy
2022-02-01,EUGENE,OR,38,34,Rain Showers
2022-02-01,EUGENE,OR,38,35,Cloudy
2022-02-01,FLINT,MI,47,41,Rain Showers
2022-02-01,FLINT,MI,47,41,Rain
2022-02-01,FLINT,MI,47,41,Rain
2022-02-01,FLINT,MI,47,41,Rain
2022-02-01,FLINT,MI,32,27,Rain
2022-02-01,FLINT,MI,32,27,Snow
2022-02-01,FLINT,MI,32,27,Rain
2022-02-01,FLINT,MI,32,27,Snow Showers
2022-02-01,GRAND_JUNCTION,CO,38,37,Mostly Cloudy
2022-02-01,GRAND_JUNCTION,CO,38,37,Mostly Cloudy
2022-02-01,GRAND_JUNCTION,CO,38,37,Mostly Cloudy
2022-02-01,GRAND_JUNCTION,CO,38,36,Mostly Cloudy
2022-02-01,GRAND_JUNCTION,CO,18,16,Mostly Cloudy
2022-02-01,GRAND_JUNCTION,CO,18,17,Mostly Cloudy
2022-02-01,GRAND_JUNCTION,CO,18,16,Mostly Cloudy
2022-02-01,GRAND_JUNCTION,CO,18,13,Sunny
2022-02-01,GRAND_RAPIDS,MI,46,40,Rain Showers
2022-02-01,GRAND_RAPIDS,MI,46,39,Rain
2022-02-01,GRAND_RAPIDS,MI,46,40,Rain Showers
2022-02-01,GRAND_RAPIDS,MI,46,41,Rain
2022-02-01,GRAND_RAPIDS,MI,28,25,Rain
2022-02-01,GRAND_RAPIDS,MI,28,24,Snow Showers
2022-02-01,GRAND_RAPIDS,MI,28,23,Rain
2022-02-01,GRAND_RAPIDS,MI,28,23,Snow Showers
2022-02-01,LANSING,MI,50,42,Rain Showers
2022-02-01,LANSING,MI,50,42,Rain
2022-02-01,LANSING,MI,50,41,Rain Showers
2022-02-01,LANSING,MI,50,45,Rain
2022-02-01,LANSING,MI,33,28,Rain
2022-02-01,LANSING,MI,33,26,Snow Showers
2022-02-01,LANSING,MI,33,25,Rain
2022-02-01,LANSING,MI,33,26,Snow Showers
2022-02-01,SALEM,OR,46,46,Rain Showers
2022-02-01,SALEM,OR,46,45,Rain Showers
2022-02-01,SALEM,OR,46,45,Rain Showers
2022-02-01,SALEM,OR,46,46,Rain Showers
2022-02-01,SALEM,OR,41,31,Rain Showers
2022-02-01,SALEM,OR,41,33,Mostly Cloudy
2022-02-01,SALEM,OR,41,35,Rain Showers
2022-02-01,SALEM,OR,41,36,Rain
2022-02-01,ST_STE_MARIE,MI,42,37,Rain Showers
2022-02-01,ST_STE_MARIE,MI,42,36,Cloudy
2022-02-01,ST_STE_MARIE,MI,42,36,Rain Showers
2022-02-01,ST_STE_MARIE,MI,42,36,Cloudy
2022-02-01,ST_STE_MARIE,MI,22,19,Cloudy
2022-02-01,ST_STE_MARIE,MI,22,17,Cloudy
2022-02-01,ST_STE_MARIE,MI,22,17,Cloudy
2022-02-01,ST_STE_MARIE,MI,22,16,Snow Showers
2022-02-01,SYRACUSE,NY,39,37,Mostly Cloudy
2022-02-01,SYRACUSE,NY,39,38,Partly Cloudy
2022-02-01,SYRACUSE,NY,39,37,Partly Cloudy
2022-02-01,SYRACUSE,NY,39,36,Partly Cloudy
2022-02-01,SYRACUSE,NY,31,28,Partly Cloudy
2022-02-01,SYRACUSE,NY,31,27,Rain
2022-02-01,SYRACUSE,NY,31,26,Partly Cloudy
2022-02-01,SYRACUSE,NY,31,26,Mostly Cloudy
2022-02-02,ALBANY,NY,NA,41,Mostly Cloudy
2022-02-02,ALBANY,NY,NA,42,Mostly Cloudy
2022-02-02,ALBANY,NY,NA,41,Mostly Cloudy
2022-02-02,ALBANY,NY,NA,42,Mostly Cloudy
2022-02-02,ALBANY,NY,NA,33,Mostly Cloudy
2022-02-02,ALBANY,NY,NA,33,Rain
2022-02-02,ALBANY,NY,NA,33,Mostly Cloudy
2022-02-02,ALBANY,NY,NA,NA,NA
2022-02-02,BUFFALO,NY,NA,42,Rain
2022-02-02,BUFFALO,NY,NA,41,Rain
2022-02-02,BUFFALO,NY,NA,43,Rain
2022-02-02,BUFFALO,NY,NA,44,Rain
2022-02-02,BUFFALO,NY,NA,28,Rain
2022-02-02,BUFFALO,NY,NA,26,Snow
2022-02-02,BUFFALO,NY,NA,28,Rain
2022-02-02,BUFFALO,NY,NA,NA,NA
2022-02-02,COLORADO_SPGS,CO,NA,20,Snow
2022-02-02,COLORADO_SPGS,CO,NA,17,Snow
2022-02-02,COLORADO_SPGS,CO,NA,15,Snow
2022-02-02,COLORADO_SPGS,CO,NA,17,Snow
2022-02-02,COLORADO_SPGS,CO,NA,-3,Snow
